id,TARGET
2,0.0010737562491718309
5,0.0007861009340479674
6,0.0004043598657821981
7,0.0005275393697584829
9,0.000535942135227823
11,0.0007114439529322346
12,0.0003374902229702851
15,0.0007303063300329701
16,0.0008900266592868529
17,0.0009313067153507352
19,0.0007813364720263121
21,0.000535942135227823
22,0.0006849778245975189
24,0.0007661273104664643
27,0.00016318524432598725
28,0.0002038961788771549
30,0.0014680538498735973
33,0.0007813364720263121
35,0.0007887210574757135
37,0.0006875309932851775
38,0.0007926617825516479
40,0.0005275393697584829
41,0.0005156934226913351
44,7.105554399414788e-05
46,0.00102369097716263
47,0.0004916880073865002
48,0.0007928573720376989
50,0.0007813364720263121
52,0.000481478209353506
53,0.0005275393697584829
55,0.0005275393697584829
57,0.0010302496580759702
58,0.00028740476697071133
59,0.0005275393697584829
62,0.0010906362549572344
63,0.0007527452464962866
64,0.0006181691046755954
65,0.0007026802162056218
67,0.0007527452464962866
69,0.0008035757413651619
70,0.0007813364720263121
71,0.007466032024700535
72,0.0004895542814682742
73,0.00017698444798168003
76,9.224242476935896e-05
78,8.872376573444598e-05
79,0.00014029411764341184
81,0.0006366396366911753
85,0.0007813364720263121
86,0.0007813364720263121
89,0.0018681578426224942
94,0.0005417043983116127
96,0.0007813364720263121
97,0.0012049223155087931
98,0.0005157405242590295
99,0.00040213867705398
100,0.0016911932683826574
103,0.0005275393697584829
104,0.0030971002089533986
108,0.0011106088074527422
110,0.0007670083970137719
112,0.0007134077029701359
114,0.00040213867705398
116,0.0006242451400454953
117,0.0001205411725023998
119,0.001309746801258682
120,0.00012613302449304313
121,0.0005952721464010136
123,0.0005271538484096856
124,0.0007813364720263121
126,0.0009616151582691774
128,0.0005157405242590295
129,0.0007457676170605649
133,0.000948116728035593
138,0.00043604935623002143
147,0.0007114439529322346
149,0.0006899864583877073
158,0.0007928573720376989
160,0.0007813364720263121
164,0.0005639448532185269
167,0.001589327578871415
168,0.00013776195209956358
174,0.0010639075417981972
181,0.00020695785899735116
185,0.0007527452464962866
187,0.0006779486288632937
189,0.00030257812240646063
190,0.00109123776424505
194,0.0018688843523546833
197,0.0014188282787506205
198,0.0005387006510181321
201,0.0008340667845205755
205,7.416876560405213e-05
208,0.0009150442216082526
211,0.0007457676170605649
216,0.0005275393697584829
219,0.00025729532666235737
223,0.00033177209352432525
224,0.0005275393697584829
226,0.0005387006510181321
229,0.0006181691046755954
230,0.0005527140997886202
237,0.0007924409154310293
238,0.0005275393697584829
240,0.0014380253894209875
243,0.0004471321964367872
245,0.0012268732843117153
246,0.0005387006510181321
247,0.0001898537096899087
248,0.0010138697709241103
249,0.0007813364720263121
250,0.00040213867705398
251,0.0008318173575152375
255,0.0024210091161871107
256,0.0015311429550858196
257,0.0005599145407981747
260,0.000481478209353506
261,0.006996442634335093
263,0.0007303063300329701
264,0.0005275393697584829
267,0.0001610494039514759
268,0.0003126790929821678
272,0.0006752151664858552
274,0.0006124182361048701
275,0.0017409161374157055
277,0.0004910676112453611
278,0.00035770098910648895
280,0.0001606014757872577
281,0.0007270391300258541
282,0.0008504776508290947
283,0.000919659160453205
284,0.010933371588019625
286,0.0005275393697584829
290,0.0011892845826011486
291,0.0007813364720263121
293,0.0005387006510181321
295,0.0003382179732334393
297,0.0007026802162056218
298,0.0005275393697584829
300,0.0006074305586513465
304,0.0002943356100736172
305,0.00014493264180350746
308,0.0007057587675574086
309,0.000821251354606702
310,0.0009846160573959819
312,0.0008203187887010027
313,0.0005275393697584829
315,0.007406702984021081
317,0.0005838439215322223
318,0.0007243506609117163
321,0.00031884678979320633
323,0.0005332512303246432
325,0.00013241425018805414
326,0.0005275393697584829
327,0.002149826945231835
328,0.004119795223674678
329,0.0008166688868867558
330,0.0008710391761742473
331,0.0007553819739248236
334,0.0020317219473757623
335,0.00023978366126201994
336,0.0009552197788894478
337,0.0002076364232627621
338,0.00040213867705398
339,0.0005387006510181321
341,0.002996899704203961
343,0.0007470056967031896
346,0.0010274541111555734
348,0.0008166688868867558
350,0.005267981263346922
351,0.0017695352146503249
352,0.0005275393697584829
357,0.0007350254401066749
358,0.0007527452464962866
360,0.0009776825176397174
361,0.0005275393697584829
364,0.001468969471437652
365,0.0008140186489017988
366,0.0007094850561302083
367,0.0004471321964367872
368,0.00017956649083719896
370,0.0007949834493837732
372,0.00016044075026524875
376,0.0008140186489017988
377,0.0008118963652845717
379,0.0016535082600114366
380,0.0005275393697584829
381,0.0003713872887938782
385,0.0007949834493837732
386,0.0007887210574757135
389,0.0007527452464962866
391,0.0007457676170605649
392,0.0007744183479427654
393,0.0008251776670555209
395,0.0011627360843899676
396,0.0008251776670555209
397,0.000560836582610374
398,0.00022908237266847797
399,0.004694813106527597
400,0.001011959348513688
401,0.0017886753047503406
403,0.00010802362182962767
405,0.0005160892877109972
406,0.0008251776670555209
409,0.0005275393697584829
411,0.0004599337847330853
413,0.0014753854483866044
418,0.0010894764169642607
419,0.0005275393697584829
422,0.0005275393697584829
424,0.0020093182317941056
425,0.0029798072523032413
427,0.0007813364720263121
430,0.0006092186890979394
431,0.0005387006510181321
434,0.0007243506609117163
435,0.0007527452464962866
437,0.00047342152495324935
438,5.272079194083246e-05
439,0.0005275393697584829
442,0.0007527452464962866
446,0.0007887210574757135
450,0.0006746218668634964
451,0.00047342152495324935
452,0.0005546547728595771
454,0.0007057587675574086
